"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id"
0,NA,NA,NA,NA,NA,"ENSMLUG00000026616"
0,NA,NA,NA,NA,NA,"ENSMLUG00000027931"
0,NA,NA,NA,NA,NA,"ENSMLUG00000025122"
397.443600282388,-0.925497848440036,0.709950375697556,-1.30360921005316,0.192366858833539,0.99993145899499,"ENSMLUG00000023191"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030289"
0,NA,NA,NA,NA,NA,"ENSMLUG00000026029"
0,NA,NA,NA,NA,NA,"ENSMLUG00000016447"
1558.08481946868,-0.365179472619544,0.620790692336129,-0.588248949489431,0.556365206019399,0.99993145899499,"ENSMLUG00000007711"
4515.15041910863,0.076146245875558,0.248205687643869,0.30678686938397,0.759005603351691,0.99993145899499,"ENSMLUG00000001214"
0,NA,NA,NA,NA,NA,"ENSMLUG00000021573"
1065.51826962142,0.220199836553132,0.338797149681618,0.64994595367778,0.51572713316137,0.99993145899499,"ENSMLUG00000027749"
3880.26640756466,0.304491174811179,0.28160408536464,1.08127399649371,0.279575250890548,0.99993145899499,"ENSMLUG00000000953"
408.686693312868,-0.147111636758707,0.415035118183031,-0.354455876897218,0.722997265379037,0.99993145899499,"ENSMLUG00000013743"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028937"
2.05228586284769,0.330553716135179,2.10616415319383,0.156945846615954,0.875287527181354,NA,"ENSMLUG00000008644"
0.720929353749334,0.453092975525686,3.07082514528697,0.147547631040172,0.882699786962598,NA,"ENSMLUG00000007755"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023182"
0.0913012446056062,-0.911364033941734,6.23277661008454,-0.146221193371051,0.88374677548019,NA,"ENSMLUG00000029882"
0,NA,NA,NA,NA,NA,"ENSMLUG00000024755"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023640"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029158"
11.6219379914562,-1.0135013963319,0.742043257428672,-1.3658252213542,0.17199382809859,0.99993145899499,"ENSMLUG00000023158"
0.656284717902119,-1.43096732552971,2.91345235691875,-0.49115864967948,0.623314242536026,NA,"ENSMLUG00000015496"
0,NA,NA,NA,NA,NA,"ENSMLUG00000021508"
17.6109272707048,0.0695854602724277,0.704245567605678,0.0988085171895467,0.921290305850744,0.99993145899499,"ENSMLUG00000030340"
259.659073745808,-0.0345491385696375,0.28902530956882,-0.119536723691013,0.904850147304101,0.99993145899499,"ENSMLUG00000011848"
0,NA,NA,NA,NA,NA,"ENSMLUG00000026056"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023735"
13.9184306766153,-0.19390214936404,0.821639080963544,-0.235994311683238,0.81343708414978,0.99993145899499,"ENSMLUG00000025117"
0.196761838920648,-1.8731046795905,6.23277661008454,-0.300524917989175,0.763776792514604,NA,"ENSMLUG00000005302"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029110"
0,NA,NA,NA,NA,NA,"ENSMLUG00000027338"
0,NA,NA,NA,NA,NA,"ENSMLUG00000022584"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028652"
0,NA,NA,NA,NA,NA,"ENSMLUG00000014565"
237.558865382209,-0.194980961988615,0.366322442047661,-0.532265948268729,0.594541812895104,0.99993145899499,"ENSMLUG00000026209"
23.6407864347845,-0.818671279650571,0.514966185160393,-1.58975735347668,0.111889510158336,0.99993145899499,"ENSMLUG00000029603"
0,NA,NA,NA,NA,NA,"ENSMLUG00000026781"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023854"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029483"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028583"
0.0728168137526028,-0.911364033941734,6.23277661008454,-0.146221193371051,0.88374677548019,NA,"ENSMLUG00000030176"
631.18725110018,-0.0242343055302393,0.28748818719876,-0.0842967002101012,0.932820535916839,0.99993145899499,"ENSMLUG00000004949"
115.648824674222,0.0477628867170237,0.359537836250602,0.132845230463401,0.894315782607021,0.99993145899499,"ENSMLUG00000026774"
1792.63517240471,-0.195138345867011,0.367519179324768,-0.53096098610563,0.595445814813715,0.99993145899499,"ENSMLUG00000002072"
302.415105799386,0.596684771179999,0.409905729210338,1.45566340907087,0.145485689806525,0.99993145899499,"ENSMLUG00000007304"
0,NA,NA,NA,NA,NA,"ENSMLUG00000019344"
2070.81963374281,0.0411026763399539,0.180038552230311,0.228299304958719,0.819413564855498,0.99993145899499,"ENSMLUG00000016129"
1.38673546872714,-0.258541905375059,2.28099570452244,-0.11334607288495,0.909756191684866,NA,"ENSMLUG00000003135"
0,NA,NA,NA,NA,NA,"ENSMLUG00000025025"
1.57994685879122,2.63711725972445,2.94980570198108,0.893996936121375,0.371323530464776,NA,"ENSMLUG00000022892"
243.991473243572,-1.22751644978128,1.06560186893536,-1.15194659991324,0.24934301746078,0.99993145899499,"ENSMLUG00000024009"
0,NA,NA,NA,NA,NA,"ENSMLUG00000025948"
0.99875686587152,-0.00331148281270804,3.41524931460368,-0.00096961671247486,0.999226357916444,NA,"ENSMLUG00000026453"
0,NA,NA,NA,NA,NA,"ENSMLUG00000022685"
382.64202653993,-0.213477823544784,0.544098269967812,-0.392351594055635,0.694798446828501,0.99993145899499,"ENSMLUG00000001677"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023490"
0,NA,NA,NA,NA,NA,"ENSMLUG00000026877"
0,NA,NA,NA,NA,NA,"ENSMLUG00000022848"
0,NA,NA,NA,NA,NA,"ENSMLUG00000025839"
0.0728168137526028,-0.911364033941734,6.23277661008454,-0.146221193371051,0.88374677548019,NA,"ENSMLUG00000027181"
0.143660031261618,0.069279418329035,6.23110856400033,0.0111183134778442,0.991129052100744,NA,"ENSMLUG00000012920"
187.19894151998,0.105716800642568,0.493072975474982,0.214403964323395,0.830232050463252,0.99993145899499,"ENSMLUG00000011811"
654.069142698639,-0.484981538885701,0.47968850857524,-1.01103430708854,0.312000010076135,0.99993145899499,"ENSMLUG00000014616"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028843"
0.0728168137526028,-0.911364033941734,6.23277661008454,-0.146221193371051,0.88374677548019,NA,"ENSMLUG00000022435"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030362"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029012"
0,NA,NA,NA,NA,NA,"ENSMLUG00000022947"
52.0138043873128,-0.0087417113597633,0.589849481068536,-0.0148202408247055,0.988175591511441,0.99993145899499,"ENSMLUG00000024947"
2850.25567998649,0.340938700936472,0.272443489260124,1.25141071222645,0.21078467100612,0.99993145899499,"ENSMLUG00000000089"
416.747232981257,1.0274818968846,0.691227874070504,1.48645900350338,0.137157752976372,0.99993145899499,"ENSMLUG00000000086"
0.105460594315042,-0.911364033941734,6.23277661008454,-0.146221193371051,0.88374677548019,NA,"ENSMLUG00000027815"
0,NA,NA,NA,NA,NA,"ENSMLUG00000026698"
0,NA,NA,NA,NA,NA,"ENSMLUG00000022744"
0.0694094644613913,-0.911364033941733,6.23277661008454,-0.146221193371051,0.88374677548019,NA,"ENSMLUG00000030479"
6.46278529636784,-0.988976688866035,0.926938501232737,-1.06692805137643,0.286004326671776,0.99993145899499,"ENSMLUG00000023130"
237.209155679935,-0.0475934012213892,0.606845223537348,-0.0784275781952498,0.937487936861304,0.99993145899499,"ENSMLUG00000024677"
1.75173403839837,-0.984204116731717,1.7397132903165,-0.565727768023584,0.571578855717984,NA,"ENSMLUG00000006241"
192.136690994538,-0.112270187856455,0.489291519117118,-0.229454596022912,0.818515606349359,0.99993145899499,"ENSMLUG00000003788"
0.340633723039515,-1.93536549182065,6.19795586613612,-0.312258675863592,0.754843942823372,NA,"ENSMLUG00000012941"
54.2299473557588,-0.406331536582721,0.492312166175586,-0.82535343324788,0.409170964193731,0.99993145899499,"ENSMLUG00000026798"
2.29924670464348,-0.243463819868777,1.66324585291316,-0.146378732550183,0.883622415429786,NA,"ENSMLUG00000030448"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028798"
1913.10781927385,0.17122754605207,0.358560013251421,0.477542223683503,0.632976061406817,0.99993145899499,"ENSMLUG00000011296"
0,NA,NA,NA,NA,NA,"ENSMLUG00000021537"
0,NA,NA,NA,NA,NA,"ENSMLUG00000021570"
4.06283127166047,1.73879191151388,1.92884651122122,0.901467224788658,0.367339952530629,0.99993145899499,"ENSMLUG00000026942"
0,NA,NA,NA,NA,NA,"ENSMLUG00000018941"
0,NA,NA,NA,NA,NA,"ENSMLUG00000027966"
36.914434786865,-0.936921899104698,0.560380384346838,-1.67193914218954,0.0945363232856947,0.99993145899499,"ENSMLUG00000025461"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028712"
76.4423002066627,0.0877689343246494,0.303848468389841,0.288857583484807,0.772690364129185,0.99993145899499,"ENSMLUG00000006358"
3.7258396642321,4.55044860536679,1.93694071761609,2.34929678744494,0.0188089079265524,NA,"ENSMLUG00000025522"
36.6985998138676,0.579723000955087,0.836947986022422,0.692663117226924,0.488520990365368,0.99993145899499,"ENSMLUG00000009158"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029064"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030538"
0.0886217693669112,1.01213593996365,6.23277661008454,0.162389253342729,0.870999333108105,NA,"ENSMLUG00000019148"
1431.73861045398,-0.0847081151356772,0.186547466344324,-0.454083439435867,0.649768772278016,0.99993145899499,"ENSMLUG00000004646"
1.92183427703037,-0.188831833003976,1.9323001361479,-0.0977238625984976,0.922151566634066,NA,"ENSMLUG00000013316"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029840"
4.05810009466085,1.75178370580614,1.59329707772788,1.09947085844422,0.271562738271054,0.99993145899499,"ENSMLUG00000028447"
2.41733244749018,0.206732002101922,1.80164181933738,0.114746449534545,0.90864609565195,NA,"ENSMLUG00000028185"
0.0577703524669261,1.00177665691252,6.23183959151778,0.160751354748612,0.872289240120138,NA,"ENSMLUG00000025543"
889.923148592165,-0.183090738894603,0.376519905465021,-0.486271074217118,0.626774984984915,0.99993145899499,"ENSMLUG00000016338"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029052"
8.32190728156753,-0.893341876347321,0.91040968864178,-0.981252602528954,0.326468189779954,0.99993145899499,"ENSMLUG00000011837"
350.949569415691,-0.523730076073489,0.412918642062479,-1.26836142213759,0.20466891163639,0.99993145899499,"ENSMLUG00000000535"
414.021110144914,0.124699228656777,0.505889940086794,0.246494778361045,0.805299246033907,0.99993145899499,"ENSMLUG00000025539"
3.49815181051147,1.12531260644649,1.26025888090893,0.892921782574459,0.371899061174722,NA,"ENSMLUG00000024481"
99.9762001998733,-0.189616431065226,0.442559675587275,-0.428453927289254,0.668320670011401,0.99993145899499,"ENSMLUG00000004433"
0,NA,NA,NA,NA,NA,"ENSMLUG00000027382"
1015.2086090685,0.123213547651935,0.269138419871904,0.457807353222101,0.647090852487007,0.99993145899499,"ENSMLUG00000007470"
0.14463877779646,-1.8731046795905,6.23277661008454,-0.300524917989175,0.763776792514604,NA,"ENSMLUG00000002871"
52.6186948334352,0.35255834213953,0.55689511910797,0.63307852779219,0.526682363442544,0.99993145899499,"ENSMLUG00000009901"
167.768612782396,-0.211490905285664,0.588481281345578,-0.359384252294455,0.719307653769274,0.99993145899499,"ENSMLUG00000008386"
5.24855037431138,-1.5059136588824,1.08449445490252,-1.38858585405839,0.164958721358419,0.99993145899499,"ENSMLUG00000024607"
10.8689263800735,0.0227492140954159,0.75998369712999,0.0299338185560114,0.976119834619531,0.99993145899499,"ENSMLUG00000006427"
4.84457642505066,0.410463925653241,2.05496973316754,0.199742078449277,0.841682302998413,0.99993145899499,"ENSMLUG00000018328"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023953"
16.6564885486843,0.0753246484684476,1.02915189899582,0.0731909920604964,0.94165413445797,0.99993145899499,"ENSMLUG00000029595"
4.60956805579471,0.340110175507377,1.68421039663299,0.201940432256749,0.839963292798307,0.99993145899499,"ENSMLUG00000001221"
0,NA,NA,NA,NA,NA,"ENSMLUG00000006916"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023667"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023925"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030486"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030374"
554.376124375672,0.182336713845484,0.237268907785384,0.768481279521095,0.442201308357243,0.99993145899499,"ENSMLUG00000010311"
104.828284843036,-0.303626073809005,0.292368000167462,-1.0385065179332,0.299034302365602,0.99993145899499,"ENSMLUG00000028815"
4.82753735459384,0.409952508901738,1.05346549897586,0.389146592176279,0.697167708876652,0.99993145899499,"ENSMLUG00000011555"
1393.25492577697,0.0829013348143343,0.247078236874083,0.33552665691306,0.737227839634044,0.99993145899499,"ENSMLUG00000011990"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028758"
1.66800921775416,0.29943098689011,2.64348016008984,0.113271509054917,0.909815304322931,NA,"ENSMLUG00000026631"
0,NA,NA,NA,NA,NA,"ENSMLUG00000010092"
0.134767408666268,1.03101253515521,6.23110921343139,0.165462119157345,0.868580263358072,NA,"ENSMLUG00000029625"
1487.92673478255,-0.0149995256836131,0.432770967263034,-0.0346592697252182,0.972351439449585,0.99993145899499,"ENSMLUG00000000079"
19825.612054569,0.141843290593756,0.674113490513402,0.21041455569407,0.833344133142921,0.99993145899499,"ENSMLUG00000000080"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030434"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029352"
4319.32847682272,-0.119870114470801,0.319778076098617,-0.374854073591443,0.707768996580353,0.99993145899499,"ENSMLUG00000000005"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029121"
0.148046127087672,-1.8731046795905,6.23277661008454,-0.300524917989175,0.763776792514604,NA,"ENSMLUG00000027076"
0.196786574571304,1.00179372985216,6.23183939678441,0.16075409940267,0.872287078316332,NA,"ENSMLUG00000024211"
22.1832706805981,0.285903644550552,0.69575350840353,0.410926630045436,0.681126334931668,0.99993145899499,"ENSMLUG00000029248"
0,NA,NA,NA,NA,NA,"ENSMLUG00000024672"
6465.48285441342,-0.0514896146496127,0.515196038816625,-0.0999417906393094,0.920390538288443,0.99993145899499,"ENSMLUG00000015673"
0,NA,NA,NA,NA,NA,"ENSMLUG00000021594"
0,NA,NA,NA,NA,NA,"ENSMLUG00000021399"
3.4429277162085,0.0887313011700874,1.52693539467358,0.0581107108261484,0.953660442806412,NA,"ENSMLUG00000007506"
6.92153276512605,0.973802506424721,1.34797041025081,0.722421277959308,0.47003550877445,0.99993145899499,"ENSMLUG00000024689"
1049.86876503956,-0.380186466442228,0.492297903994666,-0.772269114609815,0.439955054061787,0.99993145899499,"ENSMLUG00000000937"
0,NA,NA,NA,NA,NA,"ENSMLUG00000002738"
5.01312251021855,0.644882359344524,1.05557879983423,0.610927729361178,0.541247426346965,0.99993145899499,"ENSMLUG00000022756"
0.168051529753241,1.99276809906375,6.23110953814556,0.319809511751389,0.749112736675863,NA,"ENSMLUG00000024026"
621.382671228441,-0.0476327473388681,0.56136564351609,-0.0848515542214561,0.932379406947725,0.99993145899499,"ENSMLUG00000027169"
191.301645609533,0.519103629006889,0.378048116488192,1.37311523683547,0.169716524977214,0.99993145899499,"ENSMLUG00000025768"
59.095832759384,0.49861428975911,0.359996174666807,1.38505441126035,0.166035830357262,0.99993145899499,"ENSMLUG00000028171"
0.105460594315042,-0.911364033941734,6.23277661008454,-0.146221193371051,0.88374677548019,NA,"ENSMLUG00000016542"
663.278315466657,0.0740779088721322,0.447191852744964,0.165651293549794,0.868431378471295,0.99993145899499,"ENSMLUG00000003997"
1.20753165375695,1.0946997507973,2.19955704699555,0.497691002055432,0.618701851112149,NA,"ENSMLUG00000004003"
1.55268281560871,1.75579094194542,2.0729990113952,0.846981080209831,0.39700566717437,NA,"ENSMLUG00000009851"
25.4109236367175,-0.144799030215976,0.580275636077349,-0.249534912743907,0.802947038358594,0.99993145899499,"ENSMLUG00000025907"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030740"
0,NA,NA,NA,NA,NA,"ENSMLUG00000027877"
0,NA,NA,NA,NA,NA,"ENSMLUG00000027333"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030227"
0,NA,NA,NA,NA,NA,"ENSMLUG00000029598"
0,NA,NA,NA,NA,NA,"ENSMLUG00000024043"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023575"
2011.74729445172,0.214164654105072,0.280921792182429,0.762363974831808,0.445842801100217,0.99993145899499,"ENSMLUG00000016642"
10.6809974453243,-0.895360203312141,1.00440091001656,-0.891437068986107,0.37269473849535,0.99993145899499,"ENSMLUG00000016656"
0,NA,NA,NA,NA,NA,"ENSMLUG00000023689"
934.893011820483,-0.268084957354042,0.246955528312005,-1.08555965191977,0.277673858848806,0.99993145899499,"ENSMLUG00000006918"
0.0752293133350691,-0.911364033941734,6.23277661008454,-0.146221193371051,0.88374677548019,NA,"ENSMLUG00000027712"
0.134767408666268,1.03101253515521,6.23110921343139,0.165462119157345,0.868580263358072,NA,"ENSMLUG00000024878"
21.6748055449237,0.119394185779578,0.793046786988366,0.150551250870057,0.88032971911329,0.99993145899499,"ENSMLUG00000022743"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028351"
375.809595289438,0.0517008856424368,0.556910582068701,0.0928351647591048,0.926034514192519,0.99993145899499,"ENSMLUG00000007243"
2137.80241176986,0.190253236393544,0.43892141600477,0.433456262228673,0.664683334385135,0.99993145899499,"ENSMLUG00000004036"
237.208421478442,-0.102440937776942,0.261655292663624,-0.391511047738051,0.69541952415953,0.99993145899499,"ENSMLUG00000004917"
0.260418739658632,1.09982166313285,6.19691693709935,0.177478845415612,0.859132280368021,NA,"ENSMLUG00000022301"
0.0577703524669261,1.00177665691252,6.23183959151778,0.160751354748612,0.872289240120138,NA,"ENSMLUG00000025441"
0.170904478933639,0.0503952943148843,6.23277661008454,0.00808552872460492,0.993548751757345,NA,"ENSMLUG00000029633"
3.63944503346979,0.266831818094407,1.27877206169599,0.208662533446749,0.834711690250371,NA,"ENSMLUG00000026623"
0.179923013972517,0.0503952943148843,6.23277661008454,0.00808552872460492,0.993548751757345,NA,"ENSMLUG00000008631"
1670.25940617702,0.135270717586126,0.281800720441121,0.48002261092299,0.63121131528245,0.99993145899499,"ENSMLUG00000017740"
507.506090884694,-0.218349883263469,0.342595396602439,-0.637340388776008,0.523903148248586,0.99993145899499,"ENSMLUG00000026576"
0,NA,NA,NA,NA,NA,"ENSMLUG00000018546"
19.4661470654826,-0.861630581208509,0.592933017666137,-1.4531668089593,0.146177445197758,0.99993145899499,"ENSMLUG00000003360"
127.304328149433,0.621605185889582,0.530376053168854,1.17200839324411,0.241193686401077,0.99993145899499,"ENSMLUG00000022711"
0.208228979137064,-0.73569292179798,6.21144783793997,-0.118441455356723,0.90571788030331,NA,"ENSMLUG00000027419"
0.0577703524669261,1.00177665691252,6.23183959151778,0.160751354748612,0.872289240120138,NA,"ENSMLUG00000030326"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028160"
0,NA,NA,NA,NA,NA,"ENSMLUG00000026926"
0,NA,NA,NA,NA,NA,"ENSMLUG00000024991"
0,NA,NA,NA,NA,NA,"ENSMLUG00000025388"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028251"
0.196983867752899,2.6316421473142,6.21888221170297,0.423169640094141,0.672171495716967,NA,"ENSMLUG00000026225"
488.68384936853,0.148928950660921,0.336172266739702,0.443013792021806,0.657755758814002,0.99993145899499,"ENSMLUG00000007497"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028853"
0.14242357139559,0.0503952943148836,6.23277661008454,0.00808552872460481,0.993548751757345,NA,"ENSMLUG00000030035"
0,NA,NA,NA,NA,NA,"ENSMLUG00000025928"
0.57055536371787,-1.74631119893347,4.61617207864866,-0.378302881517512,0.705205605071581,NA,"ENSMLUG00000022497"
465.175654145708,-0.041927852317296,0.402954218628987,-0.104051156133696,0.917128752130889,0.99993145899499,"ENSMLUG00000001981"
0,NA,NA,NA,NA,NA,"ENSMLUG00000022543"
0.437061222640025,-1.1441540833631,4.76610931480315,-0.240060394714291,0.810283436954307,NA,"ENSMLUG00000025245"
0,NA,NA,NA,NA,NA,"ENSMLUG00000024414"
32.5090336879333,-0.317263210878854,0.963120723511907,-0.329411675124164,0.74184454432107,0.99993145899499,"ENSMLUG00000026021"
0,NA,NA,NA,NA,NA,"ENSMLUG00000030050"
525.013548359131,0.797627186640067,0.642752100589488,1.24095617254076,0.214621939882038,0.99993145899499,"ENSMLUG00000012858"
0.251852716148879,1.00179372985215,6.23183939678441,0.16075409940267,0.872287078316332,NA,"ENSMLUG00000016994"
0,NA,NA,NA,NA,NA,"ENSMLUG00000019461"
0.0577703524669261,1.00177665691252,6.23183959151778,0.160751354748612,0.872289240120138,NA,"ENSMLUG00000025323"
0,NA,NA,NA,NA,NA,"ENSMLUG00000013058"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028501"
0,NA,NA,NA,NA,NA,"ENSMLUG00000028736"
0,NA,NA,NA,NA,NA,"ENSMLUG00000026863"
0.818651048000234,1.46911360149941,3.16990167938478,0.463457151069913,0.64303672161759,NA,"ENSMLUG00000028121"
1823.25960158132,-0.355407535493565,0.291155424753009,-1.22067976509475,0.222207292093072,0.99993145899499,"ENSMLUG00000014099"
